gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	contrast	label	short_label	priority	contrast_class	numerator	denominator	significant	significant_lfc	direction	log2FoldChange_shrunken	lfcSE_shrunken	best_gene_name	best_description	annotation_source	annotation_confidence	gene_biotype	seqname	start	end	strand	orthology_symbol	orthology_species	orthology_source	orthology_confidence	display_label
ENSSMAG00000008209	777.030371171096	3.35893604662293	0.630697194153931	5.3257507370536	1.00536923636251e-07	9.70181313089822e-05	mybpc2a	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			mybpc2a	Direct local gene symbol: mybpc2a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	19	16829375	16880203	+					mybpc2a / ENSSMAG00000008209
ENSSMAG00000013960	10375.5178852501	2.90641867047774	0.618139059173239	4.70188483860747	2.57770878261259e-06	0.000829162991740385	casq1a	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			casq1a	Direct local gene symbol: casq1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	7	17401374	17410572	+					casq1a / ENSSMAG00000013960
ENSSMAG00000016974	40220.3681881405	3.05825010508675	0.650411443233089	4.70202382953886	2.57595428009196e-06	0.000829162991740385	atp2a1l	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			atp2a1l	Direct local gene symbol: atp2a1l	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	18	12502493	12516160	-					atp2a1l / ENSSMAG00000016974
ENSSMAG00000014093	1126.29030150319	2.91359730360893	0.639564202354878	4.55559784753596	5.22367920469992e-06	0.00126021260813385	gatm	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			gatm	Direct local gene symbol: gatm	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	5	8466638	8470578	-					gatm / ENSSMAG00000014093
ENSSMAG00000006257	2224.5189579312	2.5470570582265	0.599161466477355	4.25103615758435	2.1278380929077e-05	0.00410672751931186	ENSSMAG00000006257	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			prr33	proline rich 33 [Source:ZFIN;Acc:ZDB-GENE-030131-5326]	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	10	4048859	4052098	-					prr33 / ENSSMAG00000006257
ENSSMAG00000016387	68804.2100399937	2.58872830405515	0.632856438430942	4.09054589137697	4.30359042269738e-05	0.00692160792983828	TPM1	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			TPM1	Direct local gene symbol: TPM1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	13328241	13339340	+					TPM1 / ENSSMAG00000016387
ENSSMAG00000005085	4458.99015417276	2.30491426122698	0.59096866087321	3.90023094933877	9.61009706477344e-05	0.0126044707238839	myoz1b	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			myoz1b	Direct local gene symbol: myoz1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	18	16987376	16996619	-					myoz1b / ENSSMAG00000005085
ENSSMAG00000021113	4357.22930659667	2.55535755866618	0.658611755841834	3.87991489067779	0.000104493021545152	0.0126044707238839	myom2a	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			myom2a	Direct local gene symbol: myom2a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	8	1534000	1554679	-					myom2a / ENSSMAG00000021113
ENSSMAG00000000804	3697.16883812638	2.26439373345035	0.600446922394524	3.77118051404139	0.000162477082195129	0.0165087344735499	hsc70	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			hsc70	Direct local gene symbol: hsc70	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	1	22396476	22401881	-					hsc70 / ENSSMAG00000000804
ENSSMAG00000004446	14310.3355859054	2.61118992780705	0.704488553412946	3.70650440685935	0.000210139581431764	0.0165087344735499	ENSSMAG00000004446	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ENSSMAG00000004446	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	2	3536106	3560381	-					ENSSMAG00000004446
ENSSMAG00000008007	2016.50994506052	2.14078735813268	0.572899201284627	3.73676094037544	0.000186405992629659	0.0165087344735499	ENSSMAG00000008007	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ENSSMAG00000008007	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	8	9586507	9588582	+					ENSSMAG00000008007
ENSSMAG00000009643	3260.16216158421	2.22295157435685	0.603348905116427	3.68435503156817	0.000229282474070901	0.0165087344735499	gpib	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			gpib	Direct local gene symbol: gpib	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	5	21736736	21744419	-					gpib / ENSSMAG00000009643
ENSSMAG00000016571	1115.08579945428	2.20277919241723	0.599684740501412	3.67322868775255	0.000239504956092952	0.0165087344735499	jph1a	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			jph1a	Direct local gene symbol: jph1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	21	4014691	4045968	-					jph1a / ENSSMAG00000016571
ENSSMAG00000019451	2239.95584036747	2.13257078934696	0.573675771526751	3.71737991247468	0.000201299618609283	0.0165087344735499	RYR3	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			RYR3	Direct local gene symbol: RYR3	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	20	14869299	14947004	+					RYR3 / ENSSMAG00000019451
ENSSMAG00000002492	8785.46248232631	2.37954848511035	0.654195007363411	3.63736876363608	0.00027543745256402	0.0166123213577674	tnnc2.2	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			tnnc2.2	Direct local gene symbol: tnnc2.2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	11	4076678	4078045	-					tnnc2.2 / ENSSMAG00000002492
ENSSMAG00000011237	3614.69777551925	2.79058022248188	0.764472654651269	3.65033360644517	0.000261899927313479	0.0166123213577674	pygma	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			pygma	Direct local gene symbol: pygma	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	11674902	11685433	+					pygma / ENSSMAG00000011237
ENSSMAG00000019804	138368.58529054	1.82979701953629	0.509877085899748	3.58870219929056	0.000332328192264931	0.0188645120903329	ckmb	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ckmb	Direct local gene symbol: ckmb	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	3	5808662	5813763	+					ckmb / ENSSMAG00000019804
ENSSMAG00000004928	214849.054598492	1.61042646983933	0.457174496032401	3.5225641058621	0.000427393664601473	0.0229130492411345	ENSSMAG00000004928	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ENSSMAG00000004928	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	5	16679256	16682277	-					ENSSMAG00000004928
ENSSMAG00000008470	32779.5275644048	1.70080277012566	0.489421312248658	3.47513017426905	0.000510605507101173	0.025933384965928	myl1	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			myl1	Direct local gene symbol: myl1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	14	9756048	9761458	-					myl1 / ENSSMAG00000008470
ENSSMAG00000003332	5764.72506499117	1.76245881606343	0.509735309818762	3.45759609372573	0.000545017832305386	0.025962074331157	ENSSMAG00000003332	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ENSSMAG00000003332	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	5	15945871	15967142	+					ENSSMAG00000003332
ENSSMAG00000005670	3532.47083644498	1.87198088201174	0.542934735914683	3.44789301214632	0.000564977783372328	0.025962074331157	klhl31	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			klhl31	Direct local gene symbol: klhl31	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	15	9712633	9717573	-					klhl31 / ENSSMAG00000005670
ENSSMAG00000008659	7312.48745734768	2.30148447342251	0.673056155397108	3.41945386721055	0.00062746971149285	0.0275231032541182	mybphb	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			mybphb	Direct local gene symbol: mybphb	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	6	6412125	6421982	-					mybphb / ENSSMAG00000008659
ENSSMAG00000006177	35406.2558492563	2.24080876322516	0.663646223760729	3.376510982805	0.00073411441122923	0.0295175169515086	TNNI2	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			TNNI2	Direct local gene symbol: TNNI2	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	3906683	3945522	+					TNNI2 / ENSSMAG00000006177
ENSSMAG00000016537	2982.39116797288	2.49030423010134	0.737432694857989	3.37699189019672	0.000732832107390108	0.0295175169515086	myom1a	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			myom1a	Direct local gene symbol: myom1a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	7	7152756	7171383	-					myom1a / ENSSMAG00000016537
ENSSMAG00000010343	1025.00898751396	2.07454954574199	0.626533051331937	3.31115739438124	0.000929109338999894	0.0344842504667268	ENSSMAG00000010343	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ENSSMAG00000010343	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	18	20189313	20194937	-					ENSSMAG00000010343
ENSSMAG00000014936	2464.77742380581	1.56038554386707	0.469795935677557	3.32141133068046	0.000895634355456669	0.0344842504667268	casq1b	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			casq1b	Direct local gene symbol: casq1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	2	301701	368481	-					casq1b / ENSSMAG00000014936
ENSSMAG00000008758	116197.905279932	2.03857679047675	0.627026392434287	3.25118179246402	0.0011492634566763	0.0357754592158913	mylpfa	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			mylpfa	Direct local gene symbol: mylpfa	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	19	17224802	17228785	+					mylpfa / ENSSMAG00000008758
ENSSMAG00000018337	3905.91277345703	1.6214597441076	0.498573990406548	3.25219481021348	0.00114517503221747	0.0357754592158913	ENSSMAG00000018337	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ENSSMAG00000018337	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	15	4696031	4718731	-					ENSSMAG00000018337
ENSSMAG00000020308	1456.8359738211	1.90339615348428	0.585117744141694	3.25301389770081	0.00114187912232331	0.0357754592158913	ryr1b	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ryr1b	Direct local gene symbol: ryr1b	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	3	6400852	6452520	+					ryr1b / ENSSMAG00000020308
ENSSMAG00000032054	16278.0332328149	2.53748051395703	0.772288987231296	3.28566191660204	0.00101743047524598	0.0357754592158913	pvalb1	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			pvalb1	Direct local gene symbol: pvalb1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	19	10534578	10535571	-					pvalb1 / ENSSMAG00000032054
ENSSMAG00000032275	3205.29945862772	1.60580035582254	0.490354776807811	3.27477253566536	0.00105747082580953	0.0357754592158913	ENSSMAG00000032275	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ENSSMAG00000032275	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	12	8793890	8802869	-					ENSSMAG00000032275
ENSSMAG00000005014	9697.7537706501	1.60499236452101	0.503264577304203	3.1891621959931	0.00142685794517686	0.0372441913370584	ENSSMAG00000005014	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ENSSMAG00000005014	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	18	16702161	16897742	-					ENSSMAG00000005014
ENSSMAG00000006288	94362.6948544915	2.12862307901675	0.666340327668757	3.19449835261194	0.00140074084610654	0.0372441913370584	tnnt3a	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			tnnt3a	Direct local gene symbol: tnnt3a	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	4058211	4072499	+					tnnt3a / ENSSMAG00000006288
ENSSMAG00000006685	144232.368792663	1.68655574013583	0.526138484804037	3.20553578353805	0.00134811283447361	0.0372441913370584	ckma	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ckma	Direct local gene symbol: ckma	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	4	21755525	21895315	-					ckma / ENSSMAG00000006685
ENSSMAG00000008810	6871.97295103833	1.88515765231338	0.593997765821556	3.17367801831043	0.00150520566025417	0.0372441913370584	ldha	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ldha	Direct local gene symbol: ldha	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	10	18148203	18154364	-					ldha / ENSSMAG00000008810
ENSSMAG00000010634	2781.17343627358	1.64903140840703	0.517580307036146	3.18603970435039	0.00144234801288742	0.0372441913370584	ENSSMAG00000010634	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			gpd1b	Ensembl REST display name: gpd1b	ensembl_rest_display_name	medium_ensembl_rest_symbol	protein_coding	6	7353399	7358668	-					gpd1b / ENSSMAG00000010634
ENSSMAG00000010764	114724.014452749	1.60739402202832	0.505343314923219	3.18079605401043	0.00146870985472827	0.0372441913370584	mylz3	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			mylz3	Direct local gene symbol: mylz3	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	1	8415320	8418682	+					mylz3 / ENSSMAG00000010764
ENSSMAG00000014766	30026.7684717883	1.6408076954105	0.514346882686809	3.19007998423041	0.00142233422679824	0.0372441913370584	ENSSMAG00000014766	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			ENSSMAG00000014766	No functional description available from local Salmon/GTF annotation	local_gtf_id_only	low_unannotated_id_only	protein_coding	18	11922992	11943426	-					ENSSMAG00000014766
ENSSMAG00000016826	5674.36987174261	1.68638316310286	0.526317609791026	3.20411692812718	0.00135477443127891	0.0372441913370584	tmod4	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			tmod4	Direct local gene symbol: tmod4	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	16	20278853	20290190	+					tmod4 / ENSSMAG00000016826
ENSSMAG00000013626	6656.68433957525	1.64907258177273	0.525811126848445	3.13624512219203	0.00171126109454799	0.0412841739059703	pvalb1	P_BD_vs_P_OD	Pseudoalbino: superficie ciega oscura vs superficie ocular oscura	Pseudoalbino: ciega oscura vs ocular oscura	bridge	color_matched_surface_test	P_BD	P_OD	TRUE	TRUE	up			pvalb1	Direct local gene symbol: pvalb1	salmon_tx2gene_or_nfcore	direct_local_symbol	protein_coding	19	10530316	10532640	-					pvalb1 / ENSSMAG00000013626
